Cod Venda;NFe;NFCe;Data Venda;Data Recebimento;Nome Cliente; Valor Venda ; Valor Recebido ; Vr. Desconto ; Tx Serviço ;Operação;Tipo Operação;Caixa;Vendedor;Operador;Data Cancelamento;Operador Cancelamento;Operador Desconto;Operador Desc Repique;NRC;Comandas;Série NFCE;Série NFE;Integração;Observação;CO_CLIENTE;Atendente;IC_REVENDA
1559701;;12273;04/03/2023 15:54;04/03/2023 20:22;; R$ 130,00 ; R$ 130,00 ; R$ -   ; R$ 9,00 ;78;LOCA;72601;DAVID;CAIXA;;;;;;;1;;;;;3801;
1559601;;12272;04/03/2023 15:54;04/03/2023 20:19;; R$ 225,00 ; R$ 225,00 ; R$ -   ; R$ 18,50 ;75;LOCA;72601;ADILSON 2;CAIXA;;;;;;;1;;;;;3501;
1559501;;12271;04/03/2023 16:43;04/03/2023 19:29;; R$ 452,00 ; R$ 452,00 ; R$ -   ; R$ 39,00 ;6;LOCA;72601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1559401;;12270;04/03/2023 17:59;04/03/2023 19:26;; R$ 116,00 ; R$ 116,00 ; R$ -   ; R$ 9,60 ;85;LOCA;72601;DAVID;CAIXA;;;;;;;1;;;;;3801;
1559301;;12269;04/03/2023 16:08;04/03/2023 19:25;; R$ 440,00 ; R$ 440,00 ; R$ -   ; R$ 36,00 ;64;LOCA;72601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1559201;;12268;04/03/2023 17:29;04/03/2023 19:25;; R$ 291,00 ; R$ 291,00 ; R$ -   ; R$ 25,10 ;5;LOCA;72601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1559101;;12267;04/03/2023 18:41;04/03/2023 19:25;; R$ 24,00 ; R$ 24,00 ; R$ -   ; R$ 2,40 ;106;LOCA;72601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1559001;;12266;04/03/2023 17:12;04/03/2023 19:12;; R$ 176,00 ; R$ 176,00 ; R$ -   ; R$ 13,60 ;13;LOCA;72601;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1558901;;12265;04/03/2023 16:54;04/03/2023 19:12;; R$ 331,50 ; R$ 331,50 ; R$ -   ; R$ 33,15 ;61;LOCA;72601;DAVID;CAIXA;;;;;;;1;;;;;3801;
1558801;;12264;04/03/2023 17:21;04/03/2023 19:11;; R$ 91,00 ; R$ 91,00 ; R$ -   ; R$ 5,10 ;12;LOCA;72601;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1558701;;12263;04/03/2023 16:56;04/03/2023 19:10;; R$ 108,00 ; R$ 108,00 ; R$ -   ; R$ 6,80 ;87;LOCA;72601;DAVID;CAIXA;;;;;;;1;;;;;3801;
1558601;;12262;04/03/2023 17:50;04/03/2023 19:08;; R$ 99,00 ; R$ 99,00 ; R$ -   ; R$ 29,90 ;15;LOCA;72601;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1558501;;12261;04/03/2023 17:17;04/03/2023 18:31;; R$ 109,50 ; R$ 109,50 ; R$ -   ; R$ 6,95 ;14;LOCA;72601;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1558401;;12260;04/03/2023 15:54;04/03/2023 17:58;; R$ 76,00 ; R$ 76,00 ; R$ -   ; R$ 5,60 ;79;LOCA;72601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1558301;;12259;04/03/2023 15:54;04/03/2023 17:58;; R$ 412,00 ; R$ 412,00 ; R$ -   ; R$ 37,20 ;76;LOCA;72601;EMERSON;CAIXA;;;;;;;1;;;;;501;
1558201;;12258;04/03/2023 16:42;04/03/2023 17:46;; R$ 35,00 ; R$ 35,00 ; R$ -   ; R$ 3,50 ;15;LOCA;72601;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1558101;;12257;03/03/2023 20:23;04/03/2023 01:14;; R$ 322,00 ; R$ 322,00 ; R$ -   ; R$ 26,20 ;24;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1558001;;12256;03/03/2023 19:36;04/03/2023 01:00;; R$ 168,00 ; R$ 168,00 ; R$ -   ; R$ 13,80 ;27;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1557901;;12255;03/03/2023 20:40;04/03/2023 00:58;; R$ 120,00 ; R$ 120,00 ; R$ -   ; R$ 10,50 ;121;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1557801;;12254;03/03/2023 21:16;04/03/2023 00:58;; R$ 340,00 ; R$ 340,00 ; R$ -   ; R$ 31,00 ;30;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1557701;;12253;03/03/2023 23:22;04/03/2023 00:57;; R$ 202,00 ; R$ 202,00 ; R$ -   ; R$ 17,20 ;85;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1557601;;12252;03/03/2023 21:17;04/03/2023 00:56;; R$ 163,00 ; R$ 163,00 ; R$ -   ; R$ 14,80 ;128;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1557501;;12251;03/03/2023 21:49;04/03/2023 00:55;; R$ 216,00 ; R$ 216,00 ; R$ -   ; R$ 18,60 ;147;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1557401;;12250;03/03/2023 21:50;04/03/2023 00:55;; R$ 101,00 ; R$ 101,00 ; R$ -   ; R$ 8,60 ;175;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1557301;;12249;03/03/2023 20:24;04/03/2023 00:51;; R$ 180,00 ; R$ 180,00 ; R$ -   ; R$ 16,50 ;159;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1557201;;12248;03/03/2023 23:06;04/03/2023 00:50;; R$ 48,00 ; R$ 48,00 ; R$ -   ; R$ 4,80 ;2;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1557101;;12247;03/03/2023 23:40;04/03/2023 00:50;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 5,90 ;5;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1557001;;12246;03/03/2023 22:16;04/03/2023 00:41;; R$ 29,00 ; R$ 29,00 ; R$ -   ; R$ 1,40 ;87;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1556901;;12245;03/03/2023 21:12;04/03/2023 00:37;; R$ 57,00 ; R$ 57,00 ; R$ -   ; R$ 2,70 ;67;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1556801;;12244;03/03/2023 19:43;04/03/2023 00:26;; R$ 670,00 ; R$ 670,00 ; R$ -   ; R$ 62,00 ;15;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1556701;;12243;03/03/2023 22:00;04/03/2023 00:23;; R$ 90,00 ; R$ 90,00 ; R$ -   ; R$ 7,50 ;152;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1556601;;12242;03/03/2023 23:15;04/03/2023 00:23;; R$ 51,00 ; R$ 51,00 ; R$ -   ; R$ 3,60 ;136;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1556501;;12241;03/03/2023 21:44;04/03/2023 00:22;; R$ 73,00 ; R$ 73,00 ; R$ -   ; R$ 5,80 ;133;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1556401;;12240;03/03/2023 21:13;04/03/2023 00:22;; R$ 61,00 ; R$ 61,00 ; R$ -   ; R$ 4,60 ;173;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1556301;;12239;03/03/2023 21:44;04/03/2023 00:22;; R$ 51,00 ; R$ 51,00 ; R$ -   ; R$ 3,60 ;168;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1556201;;12238;03/03/2023 20:52;04/03/2023 00:22;; R$ 212,50 ; R$ 212,50 ; R$ -   ; R$ 18,25 ;86;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1556101;;12237;03/03/2023 19:59;04/03/2023 00:20;; R$ 434,00 ; R$ 434,00 ; R$ -   ; R$ 37,70 ;28;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1556001;;12236;03/03/2023 20:58;04/03/2023 00:19;; R$ 439,00 ; R$ 439,00 ; R$ -   ; R$ 40,00 ;69;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1555901;;12235;03/03/2023 22:07;04/03/2023 00:17;; R$ 130,00 ; R$ 130,00 ; R$ -   ; R$ 29,00 ;13;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1555801;;12234;03/03/2023 21:32;04/03/2023 00:14;; R$ 44,00 ; R$ 44,00 ; R$ -   ; R$ 2,90 ;158;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1555701;;12233;03/03/2023 21:48;04/03/2023 00:14;; R$ 87,00 ; R$ 87,00 ; R$ -   ; R$ 7,20 ;154;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1555601;;12232;03/03/2023 21:29;04/03/2023 00:14;; R$ 63,00 ; R$ 63,00 ; R$ -   ; R$ 4,80 ;134;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1555501;;12231;03/03/2023 19:50;03/03/2023 23:56;; R$ 135,00 ; R$ 135,00 ; R$ -   ; R$ 12,00 ;92;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1555401;;12230;03/03/2023 20:48;03/03/2023 23:56;; R$ 116,00 ; R$ 116,00 ; R$ -   ; R$ 10,10 ;54;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1555301;;12229;03/03/2023 20:28;03/03/2023 23:56;; R$ 75,00 ; R$ 75,00 ; R$ -   ; R$ 6,00 ;81;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1555201;;12228;03/03/2023 20:53;03/03/2023 23:54;; R$ 63,00 ; R$ 63,00 ; R$ -   ; R$ 4,80 ;71;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1555101;;12227;03/03/2023 20:15;03/03/2023 23:53;; R$ 99,00 ; R$ 99,00 ; R$ -   ; R$ 7,20 ;162;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1555001;;12226;03/03/2023 20:41;03/03/2023 23:51;; R$ 235,50 ; R$ 235,50 ; R$ -   ; R$ 20,55 ;23;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1554901;;12225;03/03/2023 22:02;03/03/2023 23:51;; R$ 318,00 ; R$ 318,00 ; R$ -   ; R$ 28,80 ;12;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1554801;;12224;03/03/2023 21:58;03/03/2023 23:47;; R$ 168,00 ; R$ 168,00 ; R$ -   ; R$ 13,00 ;29;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1554701;;12223;03/03/2023 20:21;03/03/2023 23:46;; R$ 389,00 ; R$ 389,00 ; R$ -   ; R$ 32,90 ;60;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1554601;;12222;03/03/2023 20:35;03/03/2023 23:31;; R$ 286,00 ; R$ 286,00 ; R$ -   ; R$ 18,20 ;16;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1554501;;12221;03/03/2023 21:59;03/03/2023 23:29;; R$ 143,00 ; R$ 143,00 ; R$ -   ; R$ -   ;4;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1554401;;12220;03/03/2023 23:19;03/03/2023 23:28;; R$ 12,00 ; R$ 12,00 ; R$ -   ; R$ 1,20 ;93;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1554301;;12219;03/03/2023 19:59;03/03/2023 23:26;; R$ 303,00 ; R$ 303,00 ; R$ -   ; R$ 25,80 ;26;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1554201;;12218;03/03/2023 21:34;03/03/2023 23:25;; R$ 189,00 ; R$ 189,00 ; R$ -   ; R$ 15,90 ;109;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1554101;;12217;03/03/2023 21:34;03/03/2023 23:24;; R$ 73,00 ; R$ 73,00 ; R$ -   ; R$ 4,30 ;151;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1554001;;12216;03/03/2023 21:20;03/03/2023 23:24;; R$ 167,00 ; R$ 167,00 ; R$ -   ; R$ 16,70 ;150;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1553901;;12215;03/03/2023 18:53;03/03/2023 23:14;; R$ 141,01 ; R$ 141,01 ; R$ -   ; R$ 12,60 ;79;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1553801;;12214;03/03/2023 21:00;03/03/2023 23:13;; R$ 60,00 ; R$ 60,00 ; R$ -   ; R$ 4,50 ;97;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1553701;;12213;03/03/2023 19:53;03/03/2023 23:13;; R$ 76,00 ; R$ 76,00 ; R$ -   ; R$ 6,10 ;95;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1553601;;12212;03/03/2023 21:03;03/03/2023 23:11;; R$ 44,00 ; R$ 44,00 ; R$ -   ; R$ 2,90 ;178;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1553501;;12211;03/03/2023 20:57;03/03/2023 23:08;; R$ 100,00 ; R$ 100,00 ; R$ -   ; R$ 8,50 ;167;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1553401;;12210;03/03/2023 20:57;03/03/2023 23:07;; R$ 55,00 ; R$ 55,00 ; R$ -   ; R$ 4,00 ;141;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1553301;;12209;03/03/2023 19:18;03/03/2023 23:06;; R$ 783,00 ; R$ 783,00 ; R$ -   ; R$ 67,80 ;5;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1553201;;12208;03/03/2023 21:17;03/03/2023 23:06;; R$ 79,00 ; R$ 79,00 ; R$ -   ; R$ 6,40 ;129;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1553101;;12207;03/03/2023 20:02;03/03/2023 23:04;; R$ 99,00 ; R$ 99,00 ; R$ -   ; R$ 51,00 ;75;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1553001;;12206;03/03/2023 19:43;03/03/2023 23:02;; R$ 400,80 ; R$ 400,80 ; R$ -   ; R$ 35,58 ;2;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1552901;;12205;03/03/2023 22:58;03/03/2023 23:01;; R$ 15,00 ; R$ 15,00 ; R$ -   ; R$ -   ;132;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552801;;12204;03/03/2023 21:04;03/03/2023 23:00;; R$ 31,00 ; R$ 31,00 ; R$ -   ; R$ 1,60 ;170;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552701;;12203;03/03/2023 21:05;03/03/2023 23:00;; R$ 75,00 ; R$ 75,00 ; R$ -   ; R$ 6,00 ;153;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552601;;12202;03/03/2023 20:25;03/03/2023 23:00;; R$ 87,00 ; R$ 87,00 ; R$ -   ; R$ 7,20 ;148;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552501;;12201;03/03/2023 20:02;03/03/2023 22:58;; R$ 56,00 ; R$ 56,00 ; R$ -   ; R$ 2,60 ;61;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1552401;;12200;03/03/2023 19:01;03/03/2023 22:58;; R$ 217,00 ; R$ 217,00 ; R$ -   ; R$ 18,70 ;1;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1552301;;12199;03/03/2023 21:16;03/03/2023 22:56;; R$ 52,00 ; R$ 52,00 ; R$ -   ; R$ 2,20 ;127;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552201;;12198;03/03/2023 21:06;03/03/2023 22:55;; R$ 65,00 ; R$ 65,00 ; R$ -   ; R$ 5,00 ;123;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552101;;12197;03/03/2023 21:41;03/03/2023 22:47;; R$ 83,00 ; R$ 83,00 ; R$ -   ; R$ 6,80 ;166;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1552001;;12196;03/03/2023 18:53;03/03/2023 22:45;; R$ 63,00 ; R$ 63,00 ; R$ -   ; R$ 4,80 ;57;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551901;;12195;03/03/2023 19:53;03/03/2023 22:45;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 4,40 ;76;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551801;;12194;03/03/2023 19:53;03/03/2023 22:44;; R$ 59,00 ; R$ 59,00 ; R$ -   ; R$ 4,40 ;94;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551701;;12193;03/03/2023 19:38;03/03/2023 22:44;; R$ 95,00 ; R$ 95,00 ; R$ -   ; R$ 8,00 ;73;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551601;;12192;03/03/2023 21:03;03/03/2023 22:43;; R$ 62,00 ; R$ 62,00 ; R$ -   ; R$ 4,70 ;163;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1551501;;12191;03/03/2023 19:06;03/03/2023 22:40;; R$ 99,00 ; R$ 99,00 ; R$ -   ; R$ 8,40 ;68;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551401;;12190;03/03/2023 21:08;03/03/2023 22:38;; R$ 57,00 ; R$ 57,00 ; R$ -   ; R$ 5,00 ;131;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1551301;;12189;03/03/2023 20:02;03/03/2023 22:25;; R$ 41,00 ; R$ 41,00 ; R$ -   ; R$ 2,60 ;89;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551201;;12188;03/03/2023 19:35;03/03/2023 22:25;; R$ 371,90 ; R$ 371,90 ; R$ -   ; R$ 31,19 ;7;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1551101;;12187;03/03/2023 20:36;03/03/2023 22:22;; R$ 77,00 ; R$ 77,00 ; R$ -   ; R$ -   ;85;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1551001;;12186;03/03/2023 20:18;03/03/2023 22:22;; R$ 119,00 ; R$ 119,00 ; R$ -   ; R$ 10,40 ;90;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1550901;;12185;03/03/2023 19:46;03/03/2023 22:20;; R$ 47,00 ; R$ 47,00 ; R$ -   ; R$ 3,20 ;66;LOCA;72501;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1550801;;12184;03/03/2023 20:01;03/03/2023 22:20;; R$ 81,00 ; R$ 81,00 ; R$ -   ; R$ 8,10 ;13;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1550701;;12183;03/03/2023 20:08;03/03/2023 22:19;; R$ 202,90 ; R$ 202,90 ; R$ -   ; R$ 17,29 ;62;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1550601;;12182;03/03/2023 19:01;03/03/2023 21:48;; R$ 453,90 ; R$ 453,90 ; R$ -   ; R$ 39,39 ;6;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1550501;;12181;03/03/2023 21:07;03/03/2023 21:47;; R$ 54,00 ; R$ 54,00 ; R$ -   ; R$ 3,90 ;130;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1550401;;12180;03/03/2023 20:13;03/03/2023 21:45;; R$ 200,00 ; R$ 200,00 ; R$ -   ; R$ 20,00 ;12;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1550301;;12179;03/03/2023 20:18;03/03/2023 21:45;; R$ 201,80 ; R$ 201,80 ; R$ -   ; R$ 15,68 ;29;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1550201;;12178;03/03/2023 19:09;03/03/2023 21:45;; R$ 204,00 ; R$ 204,00 ; R$ -   ; R$ 17,40 ;18;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1550101;;12177;03/03/2023 20:20;03/03/2023 21:45;; R$ 86,00 ; R$ 86,00 ; R$ -   ; R$ 7,10 ;53;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1550001;;12176;03/03/2023 19:24;03/03/2023 21:44;; R$ 322,00 ; R$ 322,00 ; R$ -   ; R$ 23,30 ;4;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549901;;12175;03/03/2023 20:34;03/03/2023 21:44;; R$ 38,00 ; R$ 38,00 ; R$ -   ; R$ 3,80 ;63;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549801;;12174;03/03/2023 20:01;03/03/2023 21:43;; R$ 109,00 ; R$ 109,00 ; R$ -   ; R$ 7,90 ;9;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549701;;12173;03/03/2023 18:55;03/03/2023 21:43;; R$ 229,00 ; R$ 229,00 ; R$ -   ; R$ 19,90 ;3;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549601;;12172;03/03/2023 19:16;03/03/2023 20:17;; R$ 61,00 ; R$ 61,00 ; R$ -   ; R$ 3,20 ;10;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549501;;12171;03/03/2023 19:01;03/03/2023 20:01;; R$ 66,00 ; R$ 66,00 ; R$ -   ; R$ 6,60 ;93;LOCA;72501;DAVID;CAIXA;;;;;;;1;;;;;3801;
1549401;;12170;03/03/2023 17:42;03/03/2023 19:31;; R$ 139,00 ; R$ 139,00 ; R$ -   ; R$ 13,90 ;7;LOCA;72501;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549301;;12169;02/03/2023 19:04;03/03/2023 00:18;; R$ 279,00 ; R$ 279,00 ; R$ -   ; R$ 26,90 ;57;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549201;;12168;02/03/2023 20:12;03/03/2023 00:15;; R$ 417,00 ; R$ 417,00 ; R$ -   ; R$ 37,70 ;79;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549101;;12167;02/03/2023 21:07;03/03/2023 00:15;; R$ 118,00 ; R$ 118,00 ; R$ -   ; R$ 10,80 ;168;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1549001;;12166;02/03/2023 21:03;03/03/2023 00:14;; R$ 229,00 ; R$ 229,00 ; R$ -   ; R$ 20,90 ;73;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1548901;;12165;02/03/2023 20:19;02/03/2023 23:54;; R$ 96,00 ; R$ 96,00 ; R$ -   ; R$ 18,00 ;93;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1548801;;12164;02/03/2023 20:33;02/03/2023 23:48;; R$ 214,50 ; R$ 214,50 ; R$ -   ; R$ 19,45 ;92;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1548701;;12163;02/03/2023 20:39;02/03/2023 23:47;; R$ 155,00 ; R$ 155,00 ; R$ -   ; R$ 13,50 ;66;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1548601;;12162;02/03/2023 21:38;02/03/2023 23:42;; R$ 58,00 ; R$ 58,00 ; R$ -   ; R$ 4,80 ;134;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1548501;;12161;02/03/2023 22:01;02/03/2023 23:39;; R$ 133,00 ; R$ 133,00 ; R$ -   ; R$ 11,30 ;161;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1548401;;12160;02/03/2023 20:06;02/03/2023 23:38;; R$ 128,00 ; R$ 128,00 ; R$ -   ; R$ 10,80 ;76;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1548301;;12159;02/03/2023 20:38;02/03/2023 23:36;; R$ 241,00 ; R$ 241,00 ; R$ -   ; R$ 23,10 ;94;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1548201;;12158;02/03/2023 21:35;02/03/2023 23:15;; R$ 51,00 ; R$ 50,00 ; R$ 1,00 ; R$ -   ;63;LOCA;72401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1548101;;12157;02/03/2023 18:11;02/03/2023 23:12;; R$ 219,00 ; R$ 219,00 ; R$ -   ; R$ 19,90 ;2;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1548001;;12156;02/03/2023 22:58;02/03/2023 23:12;; R$ 35,00 ; R$ 35,00 ; R$ -   ; R$ 1,50 ;154;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1547901;;12155;02/03/2023 22:13;02/03/2023 23:11;; R$ 47,00 ; R$ 47,00 ; R$ -   ; R$ 3,70 ;166;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1547801;;12154;02/03/2023 19:27;02/03/2023 23:11;; R$ 92,00 ; R$ 92,00 ; R$ -   ; R$ 8,20 ;89;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1547701;;12153;02/03/2023 20:43;02/03/2023 23:11;; R$ 176,00 ; R$ 176,00 ; R$ -   ; R$ 16,60 ;67;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1547601;;12152;02/03/2023 20:26;02/03/2023 23:10;; R$ 72,00 ; R$ 72,00 ; R$ -   ; R$ 6,20 ;95;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1547501;;12151;02/03/2023 20:25;02/03/2023 23:10;; R$ 66,00 ; R$ 66,00 ; R$ -   ; R$ 5,60 ;90;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1547401;;12150;02/03/2023 20:51;02/03/2023 23:09;; R$ 484,00 ; R$ 484,00 ; R$ -   ; R$ 44,40 ;4;LOCA;72401;DAVID;CAIXA;;;;;;;1;;;;;3801;
1547301;;12149;02/03/2023 20:20;02/03/2023 23:08;; R$ 120,00 ; R$ 120,00 ; R$ -   ; R$ 11,00 ;87;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1547201;;12148;02/03/2023 20:25;02/03/2023 23:07;; R$ 118,00 ; R$ 118,00 ; R$ -   ; R$ 10,80 ;86;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1547101;;12147;02/03/2023 20:24;02/03/2023 23:07;; R$ 85,00 ; R$ 85,00 ; R$ -   ; R$ 8,50 ;71;LOCA;72401;MARCINHO;CAIXA;;;;;;;1;;;;;4001;
1547001;;12146;02/03/2023 21:04;02/03/2023 23:07;; R$ 65,00 ; R$ 65,00 ; R$ -   ; R$ 5,50 ;97;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1546901;;12145;02/03/2023 20:40;02/03/2023 23:07;; R$ 107,00 ; R$ 107,00 ; R$ -   ; R$ 9,70 ;65;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
1546801;;12144;02/03/2023 20:19;02/03/2023 23:06;; R$ 222,00 ; R$ 222,00 ; R$ -   ; R$ 20,20 ;78;LOCA;72401;EMERSON;CAIXA;;;;;;;1;;;;;501;
